City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
155,Fernley,US,2022-06-08 21:26:27,39.608,-119.2518,90.28,14,98,8.01
156,Ilhabela,BR,2022-06-08 21:26:27,-23.7781,-45.3581,68.45,91,67,6.73
157,Prado,BR,2022-06-08 21:26:27,-17.3411,-39.2208,72.66,84,0,8.34
158,Khatanga,RU,2022-06-08 21:26:28,71.9667,102.5,43.47,77,100,9.75
159,Kathmandu,NP,2022-06-08 21:24:11,27.7167,85.3167,68.22,100,75,3.44
160,Carora,VE,2022-06-08 21:26:28,10.1755,-70.0827,90.63,36,67,8.41
161,Lavrentiya,RU,2022-06-08 21:26:28,65.5833,-171.0,40.87,59,4,8.25
162,Mount Pleasant,US,2022-06-08 21:26:28,32.7941,-79.8626,84.0,80,0,5.01
163,Flinders,AU,2022-06-08 21:26:29,-34.5833,150.8552,51.19,64,0,8.99
164,Mahajanga,MG,2022-06-08 21:26:29,-15.7167,46.3167,73.42,83,20,2.3
165,Lorengau,PG,2022-06-08 21:26:29,-2.0226,147.2712,81.75,73,100,7.94
166,Olafsvik,IS,2022-06-08 21:26:30,64.8945,-23.7142,50.56,84,100,2.57
167,Cap Malheureux,MU,2022-06-08 21:26:30,-19.9842,57.6142,70.47,78,0,3.0
168,Gamba,GA,2022-06-08 21:26:30,-2.65,10.0,73.11,90,54,2.37
169,Krasnoselkup,RU,2022-06-08 21:26:30,65.7,82.4667,42.42,53,68,2.46
170,Domoni,KM,2022-06-08 21:26:31,-12.2569,44.5319,75.87,75,0,9.51
171,Thompson,CA,2022-06-08 21:26:31,55.7435,-97.8558,69.96,32,75,11.5
172,Hervey Bay,AU,2022-06-08 21:26:31,-25.2986,152.8535,45.01,78,0,4.0
173,Maues,BR,2022-06-08 21:26:31,-3.3836,-57.7186,78.48,92,100,2.01
174,Porto Novo,BJ,2022-06-08 21:26:32,6.4965,2.6036,84.02,82,36,10.07
175,Kitakata,JP,2022-06-08 21:26:32,37.65,139.8667,57.09,94,92,1.43
176,Faanui,PF,2022-06-08 21:26:32,-16.4833,-151.75,80.76,70,6,10.13
177,Buraydah,SA,2022-06-08 21:26:33,26.326,43.975,90.05,5,0,5.14
178,Kruisfontein,ZA,2022-06-08 21:26:33,-34.0033,24.7314,64.44,34,0,8.59
179,Seoul,KR,2022-06-08 21:23:14,37.5683,126.9778,64.0,85,100,2.3
180,Mayo,US,2022-06-08 21:26:33,38.8876,-76.5119,89.71,55,0,9.22
181,Antofagasta,CL,2022-06-08 21:22:28,-23.65,-70.4,60.08,81,14,6.89
182,San Cristobal,VE,2022-06-08 21:26:34,7.7669,-72.225,75.38,61,91,4.23
183,Bolkhov,RU,2022-06-08 21:26:34,53.4433,36.0044,56.73,84,98,3.24
184,Soddy-Daisy,US,2022-06-08 21:26:34,35.2359,-85.1908,85.96,76,73,6.22
185,Namibe,AO,2022-06-08 21:26:34,-15.1961,12.1522,71.6,60,50,3.11
186,Mortka,RU,2022-06-08 21:26:35,59.3322,66.0214,54.1,99,100,8.72
187,Ribeira Grande,PT,2022-06-08 21:26:35,38.5167,-28.7,66.6,94,75,8.05
188,Kodiak,US,2022-06-08 21:26:35,57.79,-152.4072,58.51,58,100,8.05
189,Axim,GH,2022-06-08 21:26:35,4.8699,-2.2405,79.11,78,36,8.84
190,Tasiilaq,GL,2022-06-08 21:27:36,65.6145,-37.6368,39.36,70,9,2.73
191,Bathurst,AU,2022-06-08 21:27:36,-33.4166,149.5806,39.83,84,65,12.95
192,Artyom,AZ,2022-06-08 21:27:36,40.4723,50.333,64.54,74,2,14.36
193,Rocha,UY,2022-06-08 21:27:36,-34.4833,-54.3333,51.98,92,6,4.23
194,Hailar,CN,2022-06-08 21:27:37,49.2,119.7,54.14,65,7,5.75
195,Saint George,US,2022-06-08 21:27:37,37.1041,-113.5841,103.78,13,0,5.99
196,Ak-Dovurak,RU,2022-06-08 21:27:37,51.1833,90.6,45.48,61,1,2.77
197,Chernyshevskiy,RU,2022-06-08 21:27:38,63.0128,112.4714,49.95,63,100,2.37
198,Harrisonville,US,2022-06-08 21:27:38,38.6533,-94.3488,80.38,57,40,8.05
199,Dekar,BW,2022-06-08 21:27:38,-21.5333,21.9333,50.52,26,0,5.19
200,Birin,NP,2022-06-08 21:27:38,26.8865,88.0718,64.09,89,100,3.67
