City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
243,Xicotencatl,MX,2022-06-07 20:48:28,23.0167,-98.8833,102.47,19,83,9.73
244,Tumarbong,PH,2022-06-07 20:48:28,10.3766,119.4579,78.89,85,29,2.15
245,Taebla,EE,2022-06-07 20:48:29,58.9547,23.7419,62.49,79,75,6.08
246,Krasnyy,RU,2022-06-07 20:48:29,54.5678,31.4333,58.86,85,86,4.92
247,Key West,US,2022-06-07 20:47:08,24.5557,-81.7826,81.0,97,100,9.22
248,Mirnyy,RU,2022-06-07 20:48:29,62.5353,113.9611,53.24,76,52,4.74
249,Iskateley,RU,2022-06-07 20:48:30,67.6803,53.1512,62.1,45,45,5.73
250,Fort-Shevchenko,KZ,2022-06-07 20:48:30,44.5086,50.263,69.1,67,4,7.4
251,Elko,US,2022-06-07 20:48:30,41.0002,-115.5012,77.05,15,66,3.0
252,Santana Do Livramento,BR,2022-06-07 20:44:54,-30.8908,-55.5328,58.01,92,95,4.54
253,Harper,LR,2022-06-07 20:48:31,4.375,-7.7169,78.21,81,100,7.18
254,Saint Anthony,US,2022-06-07 20:48:31,45.0205,-93.218,71.92,47,100,6.91
255,Adrian,US,2022-06-07 20:43:42,41.8975,-84.0372,73.74,65,20,9.22
256,Faanui,PF,2022-06-07 20:48:31,-16.4833,-151.75,79.41,77,29,13.22
257,Sol-Iletsk,RU,2022-06-07 20:48:32,51.1631,54.9918,54.86,80,0,13.67
258,Sarangani,PH,2022-06-07 20:48:32,5.4033,125.4636,82.47,73,100,2.98
259,Oussouye,SN,2022-06-07 20:48:32,12.485,-16.5469,84.38,77,18,10.67
260,Mogadishu,SO,2022-06-07 20:48:33,2.0371,45.3438,78.82,81,45,18.75
261,Ndele,CF,2022-06-07 20:48:33,8.4109,20.6473,76.3,63,95,5.39
262,Longyearbyen,SJ,2022-06-07 20:48:33,78.2186,15.6401,42.64,65,40,13.8
